assetId,domain,assetKind,logicalGroup,source,sourcePath,sourceType,originalFunction,originalRenderer,modernRenderer,productionStatus,shippingStatus,evidenceStatus,rightsStatus,replacementRequired,replacementComplete,humanApproved,runtimeQaPassed,dimensions,format,runtimeConsumer,visualQaStatus,generation,disposition,replacementAssetId,dependencies,blockers,notes
art:battle-field:battle-volcano:arena-reference,BATTLE_FIELD,BATTLE_FIELD_REFERENCE,field_bm03_01,YDIJ Battle Field catalog,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\03_MAP_ART_STRUCTURE\original_reference\BATTLE_FIELD_CATALOG_11.csv,RESEARCH_DOCUMENT,BATTLE_VOLCANO,NDS_2D,LAYERED_2D,REUSABLE_STRUCTURE,ORIGINAL_REPLACEMENT_REQUIRED,VERIFIED_CROSSCHECK,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_ARENA_REPLACEMENT_REQUIRED""]",field=field_bm03_01; optional animated layer=field_bm03_01_anim. A 3D effect never promotes this 2D arena to full 3D.
art:character-animation:main-slot-00:rom-contract,CHARACTER_ANIMATION,ANIMATION_SLOT_CONTRACT,main-animation-contract,YDIJ NANR decoded runtime manifest,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,DECODED_REFERENCE,RAW_SLOT_00,NDS_2D,PIXIJS_2D,NEEDS_REANIMATION,ORIGINAL_REPLACEMENT_REQUIRED,UNKNOWN_SEMANTIC,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_ANIMATION_REPLACEMENT_REQUIRED"",""SEMANTIC_CALL_TRACE_REQUIRED""]",Preserve RAW_SLOT_00 as the authoritative semantic label until runtime call-site evidence exists. Egg entities expose only slots 00-01; Digimon contract reaches the full side count.
art:character-animation:main-slot-01:rom-contract,CHARACTER_ANIMATION,ANIMATION_SLOT_CONTRACT,main-animation-contract,YDIJ NANR decoded runtime manifest,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,DECODED_REFERENCE,RAW_SLOT_01,NDS_2D,PIXIJS_2D,NEEDS_REANIMATION,ORIGINAL_REPLACEMENT_REQUIRED,UNKNOWN_SEMANTIC,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_ANIMATION_REPLACEMENT_REQUIRED"",""SEMANTIC_CALL_TRACE_REQUIRED""]",Preserve RAW_SLOT_01 as the authoritative semantic label until runtime call-site evidence exists. Egg entities expose only slots 00-01; Digimon contract reaches the full side count.
art:character-animation:main-slot-02:rom-contract,CHARACTER_ANIMATION,ANIMATION_SLOT_CONTRACT,main-animation-contract,YDIJ NANR decoded runtime manifest,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,DECODED_REFERENCE,RAW_SLOT_02,NDS_2D,PIXIJS_2D,NEEDS_REANIMATION,ORIGINAL_REPLACEMENT_REQUIRED,UNKNOWN_SEMANTIC,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_ANIMATION_REPLACEMENT_REQUIRED"",""SEMANTIC_CALL_TRACE_REQUIRED""]",Preserve RAW_SLOT_02 as the authoritative semantic label until runtime call-site evidence exists. Egg entities expose only slots 00-01; Digimon contract reaches the full side count.
art:character-animation:main-slot-03:rom-contract,CHARACTER_ANIMATION,ANIMATION_SLOT_CONTRACT,main-animation-contract,YDIJ NANR decoded runtime manifest,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,DECODED_REFERENCE,RAW_SLOT_03,NDS_2D,PIXIJS_2D,NEEDS_REANIMATION,ORIGINAL_REPLACEMENT_REQUIRED,UNKNOWN_SEMANTIC,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_ANIMATION_REPLACEMENT_REQUIRED"",""SEMANTIC_CALL_TRACE_REQUIRED""]",Preserve RAW_SLOT_03 as the authoritative semantic label until runtime call-site evidence exists. Egg entities expose only slots 00-01; Digimon contract reaches the full side count.
art:character-animation:main-slot-04:rom-contract,CHARACTER_ANIMATION,ANIMATION_SLOT_CONTRACT,main-animation-contract,YDIJ NANR decoded runtime manifest,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,DECODED_REFERENCE,RAW_SLOT_04,NDS_2D,PIXIJS_2D,NEEDS_REANIMATION,ORIGINAL_REPLACEMENT_REQUIRED,UNKNOWN_SEMANTIC,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_ANIMATION_REPLACEMENT_REQUIRED"",""SEMANTIC_CALL_TRACE_REQUIRED""]",Preserve RAW_SLOT_04 as the authoritative semantic label until runtime call-site evidence exists. Egg entities expose only slots 00-01; Digimon contract reaches the full side count.
art:character-animation:main-slot-05:rom-contract,CHARACTER_ANIMATION,ANIMATION_SLOT_CONTRACT,main-animation-contract,YDIJ NANR decoded runtime manifest,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,DECODED_REFERENCE,RAW_SLOT_05,NDS_2D,PIXIJS_2D,NEEDS_REANIMATION,ORIGINAL_REPLACEMENT_REQUIRED,UNKNOWN_SEMANTIC,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_ANIMATION_REPLACEMENT_REQUIRED"",""SEMANTIC_CALL_TRACE_REQUIRED""]",Preserve RAW_SLOT_05 as the authoritative semantic label until runtime call-site evidence exists. Egg entities expose only slots 00-01; Digimon contract reaches the full side count.
art:character-animation:main-slot-06:rom-contract,CHARACTER_ANIMATION,ANIMATION_SLOT_CONTRACT,main-animation-contract,YDIJ NANR decoded runtime manifest,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,DECODED_REFERENCE,RAW_SLOT_06,NDS_2D,PIXIJS_2D,NEEDS_REANIMATION,ORIGINAL_REPLACEMENT_REQUIRED,UNKNOWN_SEMANTIC,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_ANIMATION_REPLACEMENT_REQUIRED"",""SEMANTIC_CALL_TRACE_REQUIRED""]",Preserve RAW_SLOT_06 as the authoritative semantic label until runtime call-site evidence exists. Egg entities expose only slots 00-01; Digimon contract reaches the full side count.
art:character-animation:main-slot-07:rom-contract,CHARACTER_ANIMATION,ANIMATION_SLOT_CONTRACT,main-animation-contract,YDIJ NANR decoded runtime manifest,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,DECODED_REFERENCE,RAW_SLOT_07,NDS_2D,PIXIJS_2D,NEEDS_REANIMATION,ORIGINAL_REPLACEMENT_REQUIRED,UNKNOWN_SEMANTIC,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_ANIMATION_REPLACEMENT_REQUIRED"",""SEMANTIC_CALL_TRACE_REQUIRED""]",Preserve RAW_SLOT_07 as the authoritative semantic label until runtime call-site evidence exists. Egg entities expose only slots 00-01; Digimon contract reaches the full side count.
art:character-animation:main-slot-08:rom-contract,CHARACTER_ANIMATION,ANIMATION_SLOT_CONTRACT,main-animation-contract,YDIJ NANR decoded runtime manifest,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,DECODED_REFERENCE,RAW_SLOT_08,NDS_2D,PIXIJS_2D,NEEDS_REANIMATION,ORIGINAL_REPLACEMENT_REQUIRED,UNKNOWN_SEMANTIC,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_ANIMATION_REPLACEMENT_REQUIRED"",""SEMANTIC_CALL_TRACE_REQUIRED""]",Preserve RAW_SLOT_08 as the authoritative semantic label until runtime call-site evidence exists. Egg entities expose only slots 00-01; Digimon contract reaches the full side count.
art:character-animation:main-slot-09:rom-contract,CHARACTER_ANIMATION,ANIMATION_SLOT_CONTRACT,main-animation-contract,YDIJ NANR decoded runtime manifest,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,DECODED_REFERENCE,RAW_SLOT_09,NDS_2D,PIXIJS_2D,NEEDS_REANIMATION,ORIGINAL_REPLACEMENT_REQUIRED,UNKNOWN_SEMANTIC,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_ANIMATION_REPLACEMENT_REQUIRED"",""SEMANTIC_CALL_TRACE_REQUIRED""]",Preserve RAW_SLOT_09 as the authoritative semantic label until runtime call-site evidence exists. Egg entities expose only slots 00-01; Digimon contract reaches the full side count.
art:character-animation:main-slot-10:rom-contract,CHARACTER_ANIMATION,ANIMATION_SLOT_CONTRACT,main-animation-contract,YDIJ NANR decoded runtime manifest,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,DECODED_REFERENCE,RAW_SLOT_10,NDS_2D,PIXIJS_2D,NEEDS_REANIMATION,ORIGINAL_REPLACEMENT_REQUIRED,UNKNOWN_SEMANTIC,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_ANIMATION_REPLACEMENT_REQUIRED"",""SEMANTIC_CALL_TRACE_REQUIRED""]",Preserve RAW_SLOT_10 as the authoritative semantic label until runtime call-site evidence exists. Egg entities expose only slots 00-01; Digimon contract reaches the full side count.
art:character-animation:main-slot-11:rom-contract,CHARACTER_ANIMATION,ANIMATION_SLOT_CONTRACT,main-animation-contract,YDIJ NANR decoded runtime manifest,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,DECODED_REFERENCE,RAW_SLOT_11,NDS_2D,PIXIJS_2D,NEEDS_REANIMATION,ORIGINAL_REPLACEMENT_REQUIRED,UNKNOWN_SEMANTIC,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_ANIMATION_REPLACEMENT_REQUIRED"",""SEMANTIC_CALL_TRACE_REQUIRED""]",Preserve RAW_SLOT_11 as the authoritative semantic label until runtime call-site evidence exists. Egg entities expose only slots 00-01; Digimon contract reaches the full side count.
art:character-animation:main-slot-12:rom-contract,CHARACTER_ANIMATION,ANIMATION_SLOT_CONTRACT,main-animation-contract,YDIJ NANR decoded runtime manifest,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,DECODED_REFERENCE,RAW_SLOT_12,NDS_2D,PIXIJS_2D,NEEDS_REANIMATION,ORIGINAL_REPLACEMENT_REQUIRED,UNKNOWN_SEMANTIC,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_ANIMATION_REPLACEMENT_REQUIRED"",""SEMANTIC_CALL_TRACE_REQUIRED""]",Preserve RAW_SLOT_12 as the authoritative semantic label until runtime call-site evidence exists. Egg entities expose only slots 00-01; Digimon contract reaches the full side count.
art:character-animation:main-slot-13:rom-contract,CHARACTER_ANIMATION,ANIMATION_SLOT_CONTRACT,main-animation-contract,YDIJ NANR decoded runtime manifest,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,DECODED_REFERENCE,RAW_SLOT_13,NDS_2D,PIXIJS_2D,NEEDS_REANIMATION,ORIGINAL_REPLACEMENT_REQUIRED,UNKNOWN_SEMANTIC,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_ANIMATION_REPLACEMENT_REQUIRED"",""SEMANTIC_CALL_TRACE_REQUIRED""]",Preserve RAW_SLOT_13 as the authoritative semantic label until runtime call-site evidence exists. Egg entities expose only slots 00-01; Digimon contract reaches the full side count.
art:character-animation:main-slot-14:rom-contract,CHARACTER_ANIMATION,ANIMATION_SLOT_CONTRACT,main-animation-contract,YDIJ NANR decoded runtime manifest,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,DECODED_REFERENCE,RAW_SLOT_14,NDS_2D,PIXIJS_2D,NEEDS_REANIMATION,ORIGINAL_REPLACEMENT_REQUIRED,UNKNOWN_SEMANTIC,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_ANIMATION_REPLACEMENT_REQUIRED"",""SEMANTIC_CALL_TRACE_REQUIRED""]",Preserve RAW_SLOT_14 as the authoritative semantic label until runtime call-site evidence exists. Egg entities expose only slots 00-01; Digimon contract reaches the full side count.
art:character-animation:main-slot-15:rom-contract,CHARACTER_ANIMATION,ANIMATION_SLOT_CONTRACT,main-animation-contract,YDIJ NANR decoded runtime manifest,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,DECODED_REFERENCE,RAW_SLOT_15,NDS_2D,PIXIJS_2D,NEEDS_REANIMATION,ORIGINAL_REPLACEMENT_REQUIRED,UNKNOWN_SEMANTIC,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_ANIMATION_REPLACEMENT_REQUIRED"",""SEMANTIC_CALL_TRACE_REQUIRED""]",Preserve RAW_SLOT_15 as the authoritative semantic label until runtime call-site evidence exists. Egg entities expose only slots 00-01; Digimon contract reaches the full side count.
art:character-animation:main-slot-16:rom-contract,CHARACTER_ANIMATION,ANIMATION_SLOT_CONTRACT,main-animation-contract,YDIJ NANR decoded runtime manifest,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,DECODED_REFERENCE,RAW_SLOT_16,NDS_2D,PIXIJS_2D,NEEDS_REANIMATION,ORIGINAL_REPLACEMENT_REQUIRED,UNKNOWN_SEMANTIC,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_ANIMATION_REPLACEMENT_REQUIRED"",""SEMANTIC_CALL_TRACE_REQUIRED""]",Preserve RAW_SLOT_16 as the authoritative semantic label until runtime call-site evidence exists. Egg entities expose only slots 00-01; Digimon contract reaches the full side count.
art:character-animation:main-slot-17:rom-contract,CHARACTER_ANIMATION,ANIMATION_SLOT_CONTRACT,main-animation-contract,YDIJ NANR decoded runtime manifest,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,DECODED_REFERENCE,RAW_SLOT_17,NDS_2D,PIXIJS_2D,NEEDS_REANIMATION,ORIGINAL_REPLACEMENT_REQUIRED,UNKNOWN_SEMANTIC,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_ANIMATION_REPLACEMENT_REQUIRED"",""SEMANTIC_CALL_TRACE_REQUIRED""]",Preserve RAW_SLOT_17 as the authoritative semantic label until runtime call-site evidence exists. Egg entities expose only slots 00-01; Digimon contract reaches the full side count.
art:character-animation:main-slot-18:rom-contract,CHARACTER_ANIMATION,ANIMATION_SLOT_CONTRACT,main-animation-contract,YDIJ NANR decoded runtime manifest,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,DECODED_REFERENCE,RAW_SLOT_18,NDS_2D,PIXIJS_2D,NEEDS_REANIMATION,ORIGINAL_REPLACEMENT_REQUIRED,UNKNOWN_SEMANTIC,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_ANIMATION_REPLACEMENT_REQUIRED"",""SEMANTIC_CALL_TRACE_REQUIRED""]",Preserve RAW_SLOT_18 as the authoritative semantic label until runtime call-site evidence exists. Egg entities expose only slots 00-01; Digimon contract reaches the full side count.
art:character-animation:main-slot-19:rom-contract,CHARACTER_ANIMATION,ANIMATION_SLOT_CONTRACT,main-animation-contract,YDIJ NANR decoded runtime manifest,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,DECODED_REFERENCE,RAW_SLOT_19,NDS_2D,PIXIJS_2D,NEEDS_REANIMATION,ORIGINAL_REPLACEMENT_REQUIRED,UNKNOWN_SEMANTIC,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_ANIMATION_REPLACEMENT_REQUIRED"",""SEMANTIC_CALL_TRACE_REQUIRED""]",Preserve RAW_SLOT_19 as the authoritative semantic label until runtime call-site evidence exists. Egg entities expose only slots 00-01; Digimon contract reaches the full side count.
art:character-animation:main-slot-20:rom-contract,CHARACTER_ANIMATION,ANIMATION_SLOT_CONTRACT,main-animation-contract,YDIJ NANR decoded runtime manifest,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,DECODED_REFERENCE,RAW_SLOT_20,NDS_2D,PIXIJS_2D,NEEDS_REANIMATION,ORIGINAL_REPLACEMENT_REQUIRED,UNKNOWN_SEMANTIC,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_ANIMATION_REPLACEMENT_REQUIRED"",""SEMANTIC_CALL_TRACE_REQUIRED""]",Preserve RAW_SLOT_20 as the authoritative semantic label until runtime call-site evidence exists. Egg entities expose only slots 00-01; Digimon contract reaches the full side count.
art:character-animation:main-slot-21:rom-contract,CHARACTER_ANIMATION,ANIMATION_SLOT_CONTRACT,main-animation-contract,YDIJ NANR decoded runtime manifest,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,DECODED_REFERENCE,RAW_SLOT_21,NDS_2D,PIXIJS_2D,NEEDS_REANIMATION,ORIGINAL_REPLACEMENT_REQUIRED,UNKNOWN_SEMANTIC,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_ANIMATION_REPLACEMENT_REQUIRED"",""SEMANTIC_CALL_TRACE_REQUIRED""]",Preserve RAW_SLOT_21 as the authoritative semantic label until runtime call-site evidence exists. Egg entities expose only slots 00-01; Digimon contract reaches the full side count.
art:character-animation:main-slot-22:rom-contract,CHARACTER_ANIMATION,ANIMATION_SLOT_CONTRACT,main-animation-contract,YDIJ NANR decoded runtime manifest,R:\NEXUS LINK\原作\CLAUDE_CODE_YDIJ_HANDOFF\02_CHARACTER_ART_STRUCTURE\digimon_runtime_manifest.json,DECODED_REFERENCE,RAW_SLOT_22,NDS_2D,PIXIJS_2D,NEEDS_REANIMATION,ORIGINAL_REPLACEMENT_REQUIRED,UNKNOWN_SEMANTIC,ROM_COPYRIGHTED_REFERENCE,true,,,,,,,,,REBUILD,,[],"[""ORIGINAL_ANIMATION_REPLACEMENT_REQUIRED"",""SEMANTIC_CALL_TRACE_REQUIRED""]",Preserve RAW_SLOT_22 as the authoritative semantic label until runtime call-site evidence exists. Egg entities expose only slots 00-01; Digimon contract reaches the full side count.
